Image File,Replaced Feature Indices,Original Latent Values,Replaced (Median) Values
town7_000191.png,"45, 25, 13, 114, 31, 73, 16, 68, 78, 19, 0, 87, 92, 18, 32, 42, 35, 20, 75, 106, 62, 124, 127, 4, 118, 56, 90, 8, 93, 117, 94, 110, 57, 98, 5, 26, 101, 28, 123, 46, 27, 88, 24, 54, 55, 91, 34, 1, 3, 22, 11, 102, 40, 58, 49, 77, 47, 15, 37, 41, 9, 120, 29, 69, 50, 71, 125, 100, 14, 67, 103, 7, 36, 82","0.7740504, -0.8142576, -0.52508235, 0.9093236, 2.500563, 0.81748664, 2.099828, -0.89819044, 1.4262104, 2.4108975, -0.68674994, 1.0735359, 1.4255649, -1.4471585, 0.62354285, 0.47675255, 2.0641055, -1.1877204, 1.084575, -1.405933, -0.66680765, 1.3249427, 1.1903727, 2.397483, -0.63597953, -2.775365, -0.78383046, 1.306598, -0.83186674, -0.5393367, -2.5820248, -1.7479742, 1.453078, 1.532082, 0.0499651, 1.4787707, -1.3831916, -2.146621, -1.6826878, -0.4791374, -0.6065463, -1.6699224, -0.12271906, 0.10884604, 0.49691948, -0.52537715, -1.1245894, 0.3256281, 0.48158354, -0.91445166, 1.2682704, 0.6740476, 0.56830233, -0.71962386, 1.6934934, 1.1793673, -0.9534027, -1.9131576, -2.2603674, -0.92354316, 2.036827, -1.4958526, 0.48012024, 0.83752126, -0.25692853, 0.8658221, -0.3197832, -0.08801159, -0.5808888, 0.37799788, 1.3004844, -1.3826201, -0.6180716, 1.3537265","-0.375064, -0.15588233, -0.46999565, 0.15379539, 0.11364317, 0.7272418, 0.35479787, -0.72544944, -0.0933437, 1.109619, -0.10394335, -0.16165099, 0.18834338, -0.48548484, -0.00081614964, -0.4263797, -0.14945891, -0.094660535, 0.6283645, 0.10639665, -0.5546942, -0.12082182, -0.65790457, 0.55283475, -0.37865162, -0.4149109, 0.010356359, 0.2050743, 0.19767109, 0.09155205, -0.2617772, -0.69423443, 0.02738389, 0.32579216, -0.2609601, -0.16939524, -0.16187233, -0.013912097, -0.4034174, -0.22312966, -0.3174376, -0.28094766, -0.36390463, -1.0197315, 0.1364678, 0.21297407, -0.68002987, 0.005797453, -0.15164003, -0.7233548, -0.12836362, -0.28494564, -0.44911847, -0.1265516, 0.20886245, 0.3301296, -0.30911452, -0.4501086, -0.6048033, -0.052084185, 0.6035311, -0.8295667, 0.86721164, 0.3626676, 0.12891746, -0.16604048, 0.1854067, 0.073621884, -0.47592828, 0.99148583, 0.1530613, 0.11623812, -0.7332276, 0.26073596"
town7_000205.png,"13, 25, 4, 118, 78, 98, 45, 32, 114, 18, 54, 90, 0, 19, 106, 31, 92, 87, 73, 57","-0.4990575, -0.039759472, 1.2314973, -1.075889, 0.86772674, 1.8112909, 0.024794042, 0.56743646, 0.5550323, -0.9268441, -0.4509183, -0.613582, 0.22962585, 1.77807, -1.0261912, 1.0106118, 1.2983688, 1.0064371, -0.015613455, 1.3944762","-0.46999565, -0.15588233, 0.55283475, -0.37865162, -0.0933437, 0.32579216, -0.375064, -0.00081614964, 0.15379539, -0.48548484, -1.0197315, 0.010356359, -0.10394335, 1.109619, 0.10639665, 0.11364317, 0.18834338, -0.16165099, 0.7272418, 0.02738389"
town7_000242.png,"13, 31, 19, 45, 25, 118, 18, 117, 90, 98, 92, 54, 68, 103, 123, 32, 26, 114, 87, 3, 78, 49, 9, 106, 8, 16, 125, 73, 57, 5, 27, 94, 42, 55, 4, 10, 36, 71, 69, 35, 29, 100","-1.0779469, 3.0622945, 1.9737828, -0.5813104, -0.64702535, -0.8195841, -1.412421, -1.2012413, -2.4139397, 1.8418279, 0.9194313, -0.11443926, -0.21762207, 1.7730575, -2.7455919, -0.102780126, 0.5719325, 1.6237937, 0.06675264, 2.2556357, 1.2240489, -0.64705086, 1.3215477, 0.101002224, -1.7170962, 0.22006986, -0.27125382, 1.7456002, 0.7288953, -1.8510339, 0.38891274, -2.3137164, 0.6292818, 1.3949465, 1.4487396, 0.12337641, 0.41411376, 0.49880108, 0.76300883, 0.5818541, 0.7949813, 1.9948434","-0.46999565, 0.11364317, 1.109619, -0.375064, -0.15588233, -0.37865162, -0.48548484, 0.09155205, 0.010356359, 0.32579216, 0.18834338, -1.0197315, -0.72544944, 0.1530613, -0.4034174, -0.00081614964, -0.16939524, 0.15379539, -0.16165099, -0.15164003, -0.0933437, 0.20886245, 0.6035311, 0.10639665, 0.2050743, 0.35479787, 0.1854067, 0.7272418, 0.02738389, -0.2609601, -0.3174376, -0.2617772, -0.4263797, 0.1364678, 0.55283475, -0.13561094, -0.7332276, -0.16604048, 0.3626676, -0.14945891, 0.86721164, 0.073621884"
town7_000296.png,"16, 25, 19, 45, 3, 42, 88, 92, 20, 68, 94, 127, 93, 46, 106, 62, 0, 24, 35, 87, 124, 73, 31, 110, 91, 40, 28, 34, 82, 51, 4, 22, 13, 77, 26, 75, 114, 11, 32, 15, 58, 8, 78, 69, 123, 47, 43, 120, 55, 115, 1, 98, 117, 5, 27, 118, 12, 71, 97, 96, 7, 103, 67, 54, 70","1.7531195, 0.8328081, 1.0313437, 0.33291757, 1.0054239, -0.44513202, 0.064696915, 0.0105132405, 0.91941404, -1.153815, 1.0456077, -0.75159943, 1.3416977, -2.2067046, 0.9044136, -0.2931699, -0.6819335, -1.3107983, 0.8388857, -1.2917838, 1.4756917, 1.945296, 0.9768208, -2.5203323, -0.8046106, -1.4285283, -0.889561, -2.6245828, -0.13721439, 0.49165183, 0.24626413, -0.37957692, 0.88857937, 2.2865546, 0.71193796, 2.1314507, -1.1042053, 0.037472963, -0.32867125, -1.1023726, -2.1776865, 0.5140732, 0.66581225, 0.79988813, -1.6889169, -0.2152476, -0.6486581, -2.3444355, 0.6403555, -0.9450699, -0.7316258, -0.0787225, 0.698013, 2.6248713, 1.6918237, 1.9794823, -0.13974243, -0.7170181, -0.1696414, -0.21359093, 0.13717899, 0.3196435, -0.5536165, -0.17774339, -1.2354141","0.35479787, -0.15588233, 1.109619, -0.375064, -0.15164003, -0.4263797, -0.28094766, 0.18834338, -0.094660535, -0.72544944, -0.2617772, -0.65790457, 0.19767109, -0.22312966, 0.10639665, -0.5546942, -0.10394335, -0.36390463, -0.14945891, -0.16165099, -0.12082182, 0.7272418, 0.11364317, -0.69423443, 0.21297407, -0.44911847, -0.013912097, -0.68002987, 0.26073596, 0.52480125, 0.55283475, -0.7233548, -0.46999565, 0.3301296, -0.16939524, 0.6283645, 0.15379539, -0.12836362, -0.00081614964, -0.4501086, -0.1265516, 0.2050743, -0.0933437, 0.3626676, -0.4034174, -0.30911452, 0.016164623, -0.8295667, 0.1364678, -0.25953263, 0.005797453, 0.32579216, 0.09155205, -0.2609601, -0.3174376, -0.37865162, 0.41784623, -0.16604048, -0.026136465, 0.15095592, 0.11623812, 0.1530613, 0.99148583, -1.0197315, 0.20778558"
town7_000302.png,"31, 19, 25, 16, 13, 45, 118, 92, 117, 87, 78, 73, 123, 98, 18, 106, 49, 101, 3, 5, 27, 125, 26, 71, 42, 36, 124","0.54211676, 0.5450781, 0.92266566, 0.9403866, 0.62902856, -0.36997852, 1.0203521, 0.98065764, -0.12465334, 0.2682539, 0.084986866, 1.0196953, -1.0244198, 0.29682994, -0.70785666, -0.28043187, 1.3736863, -1.6468178, 0.58991355, 1.7283055, 1.263488, 2.0689082, 2.8648, -0.20180401, -0.23271286, -0.5584551, 0.26447633","0.11364317, 1.109619, -0.15588233, 0.35479787, -0.46999565, -0.375064, -0.37865162, 0.18834338, 0.09155205, -0.16165099, -0.0933437, 0.7272418, -0.4034174, 0.32579216, -0.48548484, 0.10639665, 0.20886245, -0.16187233, -0.15164003, -0.2609601, -0.3174376, 0.1854067, -0.16939524, -0.16604048, -0.4263797, -0.7332276, -0.12082182"
town7_000312.png,"25, 31, 98, 13, 18, 118, 19, 16, 78, 49, 45, 32, 87, 68, 90, 8, 73, 92, 117, 75, 5, 36, 123, 106, 0, 94, 26","-0.4972918, 0.3406943, 1.30627, 1.0279738, 0.36618155, 2.6594973, 1.5103894, 1.4141835, 0.3156599, 0.14542748, -0.84824723, 0.35933605, 0.14971039, -0.93036157, -0.7781155, -1.2528038, 1.987433, 0.41367418, 0.6170404, 0.9083532, 1.4637884, -0.070217974, -1.4211727, 1.4684664, -0.7447831, 1.2629195, 0.44558486","-0.15588233, 0.11364317, 0.32579216, -0.46999565, -0.48548484, -0.37865162, 1.109619, 0.35479787, -0.0933437, 0.20886245, -0.375064, -0.00081614964, -0.16165099, -0.72544944, 0.010356359, 0.2050743, 0.7272418, 0.18834338, 0.09155205, 0.6283645, -0.2609601, -0.7332276, -0.4034174, 0.10639665, -0.10394335, -0.2617772, -0.16939524"
town7_000314.png,"16, 20, 25, 68, 45, 19, 42, 87, 92, 3, 127, 31, 73, 118, 106, 124, 88, 94, 0, 110, 13, 55, 91, 26, 28, 35, 78, 24, 40, 62, 123, 15, 93, 75, 98, 46, 43, 114, 18, 117, 5","1.0869005, 0.09397298, 0.93014663, -1.0420405, 0.15653045, 1.1738216, 0.19837224, 0.09196898, 1.5356588, 1.1303738, -0.6097134, 1.131566, 2.0279968, 1.4147661, 0.7657831, 0.7863478, -1.3993574, 0.44003144, -0.26215288, -1.9324964, 1.241736, 1.0512756, -0.84590596, 1.6552508, -1.1175668, 0.18292645, 0.21671228, -1.4969997, -1.3937923, -0.018941134, -1.2479858, -1.148111, 0.84371746, 1.0444132, 0.49575502, -1.8503419, -0.036094338, -0.57030433, -0.4383098, 0.6333203, 1.9378306","0.35479787, -0.094660535, -0.15588233, -0.72544944, -0.375064, 1.109619, -0.4263797, -0.16165099, 0.18834338, -0.15164003, -0.65790457, 0.11364317, 0.7272418, -0.37865162, 0.10639665, -0.12082182, -0.28094766, -0.2617772, -0.10394335, -0.69423443, -0.46999565, 0.1364678, 0.21297407, -0.16939524, -0.013912097, -0.14945891, -0.0933437, -0.36390463, -0.44911847, -0.5546942, -0.4034174, -0.4501086, 0.19767109, 0.6283645, 0.32579216, -0.22312966, 0.016164623, 0.15379539, -0.48548484, 0.09155205, -0.2609601"
town7_000315.png,"16, 31, 45, 25, 92, 19, 94, 42, 87, 3, 127, 13, 20, 106, 68, 26, 124, 123, 88, 118, 78, 43, 117, 40, 75, 55, 91, 98, 62, 5, 110, 46, 28, 73, 27","1.0332123, 0.69159365, 0.09081486, 1.143161, 1.7322353, 1.2138588, -0.092354506, 0.2484967, -0.3906852, 0.9809463, -0.52965283, 1.2606761, -0.4593981, 0.47179493, -0.97053254, 1.7040966, 0.6261287, -1.3744264, -2.0559359, 1.5486596, 0.12259482, -0.29875392, 0.7381862, -1.3285935, 0.913068, 0.88342625, -0.6098896, 0.41946614, -0.057172388, 1.8990189, -2.1917665, -1.4189794, -1.3441498, 2.0609024, 1.8309761","0.35479787, 0.11364317, -0.375064, -0.15588233, 0.18834338, 1.109619, -0.2617772, -0.4263797, -0.16165099, -0.15164003, -0.65790457, -0.46999565, -0.094660535, 0.10639665, -0.72544944, -0.16939524, -0.12082182, -0.4034174, -0.28094766, -0.37865162, -0.0933437, 0.016164623, 0.09155205, -0.44911847, 0.6283645, 0.1364678, 0.21297407, 0.32579216, -0.5546942, -0.2609601, -0.69423443, -0.22312966, -0.013912097, 0.7272418, -0.3174376"
town7_000319.png,"31, 92, 42, 16, 25, 19, 68, 88, 20, 3, 94, 45, 26, 87, 46, 0, 24, 91, 62, 127, 43, 106, 22, 124, 110, 28, 117, 123, 73, 40, 35, 13, 78, 4, 7, 103, 55, 98, 32, 83, 82, 27, 49, 11, 118, 75, 15, 14, 115, 71, 8, 5, 77, 34","1.0732195, 1.9583759, 0.506186, 1.1153606, 0.86554796, 0.7512582, -0.99218225, -1.6368737, -0.21546894, 0.99645734, -0.18747437, -0.10031971, 2.448618, 0.023125023, -1.2926884, 0.4778108, -1.4240268, -0.7116751, 0.16696554, -0.3001865, -0.50378627, 0.079395324, -2.3033254, -0.011855118, -2.352851, -1.1886228, 0.28101256, -1.1675134, 1.3872724, -1.8733652, 0.3191735, 0.896019, -0.38080043, -0.11545737, -0.0061015636, 1.5447161, 0.2569306, 0.72451407, -0.67719054, -0.5046685, -1.1967828, 1.2308418, 2.2598252, -0.30238923, 1.6436912, 0.8537799, -2.285791, 2.4562054, -1.2545601, 0.10246856, -0.101153396, 2.1269512, 1.6828415, -2.1616144","0.11364317, 0.18834338, -0.4263797, 0.35479787, -0.15588233, 1.109619, -0.72544944, -0.28094766, -0.094660535, -0.15164003, -0.2617772, -0.375064, -0.16939524, -0.16165099, -0.22312966, -0.10394335, -0.36390463, 0.21297407, -0.5546942, -0.65790457, 0.016164623, 0.10639665, -0.7233548, -0.12082182, -0.69423443, -0.013912097, 0.09155205, -0.4034174, 0.7272418, -0.44911847, -0.14945891, -0.46999565, -0.0933437, 0.55283475, 0.11623812, 0.1530613, 0.1364678, 0.32579216, -0.00081614964, -0.67913777, 0.26073596, -0.3174376, 0.20886245, -0.12836362, -0.37865162, 0.6283645, -0.4501086, -0.47592828, -0.25953263, -0.16604048, 0.2050743, -0.2609601, 0.3301296, -0.68002987"
town7_000324.png,"88, 42, 0, 16, 25, 68, 127, 110, 20, 92, 45, 91, 94, 35, 46, 87, 19, 3, 106, 31, 43, 26, 124, 98, 62, 93, 24, 115, 73, 28, 34, 78, 123, 47, 13, 11, 51, 75, 32, 40, 114, 22, 7, 55, 117, 58, 15, 12, 49, 118, 4, 14, 70, 77, 103, 71, 27, 5, 96","-0.89375424, -0.088340834, -0.22029316, 0.87144816, 0.7993752, -1.2819922, -0.6693682, -1.5533816, 0.15431431, 0.93903375, -0.033144176, -0.48994052, 0.4200128, 0.69981813, -1.37524, -0.23282743, 0.58219504, 0.2443127, 0.7737175, 0.44123083, -0.9640704, 1.4712611, 0.4052604, 1.2498796, -0.56961954, 1.2848866, -1.7858001, -1.2907765, 1.6218126, -0.64888525, -1.8911625, 0.45336124, -1.2644757, -0.7376227, 1.656394, -0.14966942, -0.34456834, 1.5357682, 0.3292576, -1.4986986, -1.0485152, -1.8081434, 0.40019348, 0.5818523, -0.13579209, -2.2857049, -1.5934576, 0.17078972, 1.1619649, 1.5853945, -0.33231512, 1.9252088, -0.81439054, 1.1791753, 0.60991514, 0.029839188, 1.3472892, 1.6214803, -1.012987","-0.28094766, -0.4263797, -0.10394335, 0.35479787, -0.15588233, -0.72544944, -0.65790457, -0.69423443, -0.094660535, 0.18834338, -0.375064, 0.21297407, -0.2617772, -0.14945891, -0.22312966, -0.16165099, 1.109619, -0.15164003, 0.10639665, 0.11364317, 0.016164623, -0.16939524, -0.12082182, 0.32579216, -0.5546942, 0.19767109, -0.36390463, -0.25953263, 0.7272418, -0.013912097, -0.68002987, -0.0933437, -0.4034174, -0.30911452, -0.46999565, -0.12836362, 0.52480125, 0.6283645, -0.00081614964, -0.44911847, 0.15379539, -0.7233548, 0.11623812, 0.1364678, 0.09155205, -0.1265516, -0.4501086, 0.41784623, 0.20886245, -0.37865162, 0.55283475, -0.47592828, 0.20778558, 0.3301296, 0.1530613, -0.16604048, -0.3174376, -0.2609601, 0.15095592"
town7_000537.png,"13, 98","1.5957636, 2.2074544","-0.46999565, 0.32579216"
town7_000592.png,"42, 24, 92, 13, 11, 45, 32, 25, 68, 31, 114, 62, 88, 46, 3, 19, 110, 40, 16, 22, 28, 73, 82, 106, 4, 120, 91, 0, 124, 58","3.7358348, 1.8683742, 1.9657305, 1.5940924, 2.2018907, 2.4996672, 1.6676127, 0.41778645, -0.20369741, 1.5420837, 0.9158035, 1.5382575, -0.100189075, -0.6770067, 3.8576624, 3.7242093, -2.1297727, -0.7042023, -0.1525144, 0.8992744, -1.6131324, 0.20991576, 1.996272, 0.60210246, 1.3164524, -0.6995888, -1.1669782, -0.46559775, 2.6569798, 1.2447591","-0.4263797, -0.36390463, 0.18834338, -0.46999565, -0.12836362, -0.375064, -0.00081614964, -0.15588233, -0.72544944, 0.11364317, 0.15379539, -0.5546942, -0.28094766, -0.22312966, -0.15164003, 1.109619, -0.69423443, -0.44911847, 0.35479787, -0.7233548, -0.013912097, 0.7272418, 0.26073596, 0.10639665, 0.55283475, -0.8295667, 0.21297407, -0.10394335, -0.12082182, -0.1265516"
town7_000602.png,"25, 42, 45, 16, 24, 31, 92, 87, 88, 0, 68, 20, 19, 94, 124, 13, 127, 62, 91, 40, 3, 35, 28, 73, 46, 75, 26, 110, 106, 93, 117, 7, 8, 11, 22, 77, 114, 32, 55, 120, 34, 118, 98, 82, 4, 47, 27, 97, 78, 90, 58, 5, 103, 51, 23, 15, 49, 123, 56, 69, 1, 71, 83, 43, 104, 14, 54","-0.7613261, 1.0411334, 0.80573386, 1.2821206, -0.52759624, 3.0591056, 1.9546161, 1.4283078, -1.8693959, -0.89598596, -1.8446451, -0.2531442, 2.5833814, -2.5088773, 0.6984147, -0.51652616, 1.0188763, -0.3189031, -0.80737215, 0.1059024, 0.29015422, 1.8734555, -1.7830061, 0.63465184, -0.23139983, 1.3074594, 1.0441481, -2.7137322, 0.48273453, -0.46524176, -0.0882166, -1.0604506, 0.9965103, 1.8828521, -2.185161, 1.6883136, 1.3628353, 0.49650154, 0.5295591, -0.7171977, -0.19029863, -0.48185703, 0.33248514, 1.7944562, 1.8895023, -1.698447, 0.75356823, -0.43538854, 0.752058, -1.2309144, -1.9641697, 0.08035824, 1.9229056, 0.9456653, -0.056970805, -1.5895633, 1.5514277, -1.0919734, -2.2318003, 0.70003843, 0.3480202, 1.1216094, -2.0434659, -1.1570711, -0.28249645, 0.7487351, 0.33990726","-0.15588233, -0.4263797, -0.375064, 0.35479787, -0.36390463, 0.11364317, 0.18834338, -0.16165099, -0.28094766, -0.10394335, -0.72544944, -0.094660535, 1.109619, -0.2617772, -0.12082182, -0.46999565, -0.65790457, -0.5546942, 0.21297407, -0.44911847, -0.15164003, -0.14945891, -0.013912097, 0.7272418, -0.22312966, 0.6283645, -0.16939524, -0.69423443, 0.10639665, 0.19767109, 0.09155205, 0.11623812, 0.2050743, -0.12836362, -0.7233548, 0.3301296, 0.15379539, -0.00081614964, 0.1364678, -0.8295667, -0.68002987, -0.37865162, 0.32579216, 0.26073596, 0.55283475, -0.30911452, -0.3174376, -0.026136465, -0.0933437, 0.010356359, -0.1265516, -0.2609601, 0.1530613, 0.52480125, 0.09227347, -0.4501086, 0.20886245, -0.4034174, -0.4149109, 0.3626676, 0.005797453, -0.16604048, -0.67913777, 0.016164623, -0.06246285, -0.47592828, -1.0197315"
town7_000603.png,"42, 24, 92, 31, 25, 45, 16, 124, 68, 62, 20, 88, 13, 19, 3, 0, 87, 40, 28, 91, 127, 94, 46, 110, 73, 106, 26, 11, 77, 93, 35, 22, 117, 114, 75, 120, 58, 78, 82, 32, 90, 7, 4, 8, 14, 47","1.2079546, -0.82687205, 2.1769261, 3.0182471, 0.0040364265, 1.3420241, 1.4082412, 0.27107894, -2.2458565, -0.97507066, -0.99280214, -1.9007956, -0.06533855, 2.5181327, 0.45311883, -1.1291399, 1.8262603, 0.52771187, -1.9159585, -1.0471039, 0.84658504, -2.0992572, -0.13981555, -2.5160582, 1.2229347, 0.8178504, 1.5857773, 1.4009608, 1.890276, -0.03548573, 1.1898108, -0.98669773, 0.21907374, 0.9108781, 1.1714208, -0.6922102, -1.8718101, 0.68771195, 1.5249729, 0.8385425, -1.1767968, -0.8355673, 1.1174761, 1.1035031, 0.4865201, -1.474682","-0.4263797, -0.36390463, 0.18834338, 0.11364317, -0.15588233, -0.375064, 0.35479787, -0.12082182, -0.72544944, -0.5546942, -0.094660535, -0.28094766, -0.46999565, 1.109619, -0.15164003, -0.10394335, -0.16165099, -0.44911847, -0.013912097, 0.21297407, -0.65790457, -0.2617772, -0.22312966, -0.69423443, 0.7272418, 0.10639665, -0.16939524, -0.12836362, 0.3301296, 0.19767109, -0.14945891, -0.7233548, 0.09155205, 0.15379539, 0.6283645, -0.8295667, -0.1265516, -0.0933437, 0.26073596, -0.00081614964, 0.010356359, 0.11623812, 0.55283475, 0.2050743, -0.47592828, -0.30911452"
town7_000604.png,"42, 25, 45, 31, 19, 92, 124, 16, 24, 68, 0, 20, 88, 3, 87, 13, 127, 73, 28, 11, 62, 94, 35, 40, 106, 110, 26, 75, 91, 117, 46, 32, 78, 14, 7, 22, 114, 93, 77, 4, 98, 47, 123, 90, 1, 58","1.0841806, -0.22152503, 0.9523423, 2.9092536, 2.5811882, 2.1166124, 0.6698541, 1.5475825, -0.96669865, -2.3986127, -0.92485124, -1.6245724, -2.189631, 0.39358842, 2.2999244, -0.05278203, 0.84318215, 0.91665906, -1.829236, 1.1095786, -0.8701842, -2.0423777, 1.678055, 0.75591666, 0.49156594, -2.5735931, 1.335102, 1.174212, -1.2632134, 0.08395675, 0.5485747, 1.5549414, 1.044854, 0.45463395, -0.6575723, -1.2329335, 0.7328423, 0.09634088, 1.6695702, 1.1360589, 0.18457845, -1.2801788, -0.8720888, -1.0268216, -0.1950303, -2.1249592","-0.4263797, -0.15588233, -0.375064, 0.11364317, 1.109619, 0.18834338, -0.12082182, 0.35479787, -0.36390463, -0.72544944, -0.10394335, -0.094660535, -0.28094766, -0.15164003, -0.16165099, -0.46999565, -0.65790457, 0.7272418, -0.013912097, -0.12836362, -0.5546942, -0.2617772, -0.14945891, -0.44911847, 0.10639665, -0.69423443, -0.16939524, 0.6283645, 0.21297407, 0.09155205, -0.22312966, -0.00081614964, -0.0933437, -0.47592828, 0.11623812, -0.7233548, 0.15379539, 0.19767109, 0.3301296, 0.55283475, 0.32579216, -0.30911452, -0.4034174, 0.010356359, 0.005797453, -0.1265516"
town7_000615.png,"25, 13, 31, 118, 92, 87, 73, 45, 19, 114, 90, 16, 18, 68, 54, 117, 42, 124, 123, 78, 26, 98, 127, 75, 32, 20, 103, 125, 106, 49, 9, 4, 8, 27, 11, 101, 5, 94, 69, 28, 57, 36, 56, 55, 77, 3, 100, 24, 88, 40, 35, 62, 71","-0.5983215, -0.46287674, 1.8353658, -0.4048695, 0.9357718, 2.0030966, 0.023387283, 0.7895838, 0.77706283, 1.3066834, -0.59814125, 1.2885536, -0.16553892, -0.8728709, 0.67436963, -1.2365906, 0.37988964, 0.12776095, -0.8675856, 0.9881337, 0.64328086, 1.450546, 1.3795474, 0.8043129, 0.7647607, -1.0573144, 1.7336621, -0.39841008, 0.11452102, 0.65411067, 2.0027797, 1.7105496, 0.78674626, 0.36423457, 1.2697067, 0.21793164, -0.5781905, -2.74645, 1.131954, -1.0890478, 0.39081794, -0.9337142, -3.3572607, 0.8645608, 2.317702, 0.63398796, 0.1589483, -0.7870257, -1.5220568, 0.6106558, 1.9516188, -0.44458085, 1.3543141","-0.15588233, -0.46999565, 0.11364317, -0.37865162, 0.18834338, -0.16165099, 0.7272418, -0.375064, 1.109619, 0.15379539, 0.010356359, 0.35479787, -0.48548484, -0.72544944, -1.0197315, 0.09155205, -0.4263797, -0.12082182, -0.4034174, -0.0933437, -0.16939524, 0.32579216, -0.65790457, 0.6283645, -0.00081614964, -0.094660535, 0.1530613, 0.1854067, 0.10639665, 0.20886245, 0.6035311, 0.55283475, 0.2050743, -0.3174376, -0.12836362, -0.16187233, -0.2609601, -0.2617772, 0.3626676, -0.013912097, 0.02738389, -0.7332276, -0.4149109, 0.1364678, 0.3301296, -0.15164003, 0.073621884, -0.36390463, -0.28094766, -0.44911847, -0.14945891, -0.5546942, -0.16604048"
town7_000616.png,"25, 45, 87, 92, 73, 24, 42, 75, 124, 88, 31, 13, 68, 19, 0, 94, 16, 117, 93, 20, 114, 32, 110, 62, 35, 127, 106, 90, 49, 91, 8, 46, 118, 28, 98, 78, 4, 26, 34, 40, 103, 27, 3, 11, 123, 56, 15, 77, 14, 9, 54, 55, 5, 7, 69, 57, 47, 58, 71, 1, 18","-0.50444824, 0.589173, 1.7637719, 1.4615128, 0.2748729, -0.268323, 0.70067585, 1.087154, 0.7662026, -1.689265, 2.077242, 0.13915691, -0.79489136, 1.3576236, -0.04077232, -2.7793622, 1.668572, -0.810429, -1.0069385, -1.3228564, 0.9311071, 0.46917033, -2.21366, -0.5561813, 2.2388732, 1.516678, -0.6724613, -0.44832224, 0.70862275, -0.08376105, 1.4464635, 0.25603202, -0.84748733, -1.1702919, 1.5044689, 0.6520866, 2.022232, 0.6525425, -0.38608402, 0.38538513, 1.5760145, 0.03379702, 0.61135375, 1.6773868, -1.3724362, -3.5076334, -1.768877, 1.8218118, -0.8141868, 2.1049404, 0.5500984, 0.76349044, -0.18113324, -1.5294108, 0.9610908, 0.9867617, -1.4961095, -1.679148, 1.1475704, -0.11708735, 0.10192433","-0.15588233, -0.375064, -0.16165099, 0.18834338, 0.7272418, -0.36390463, -0.4263797, 0.6283645, -0.12082182, -0.28094766, 0.11364317, -0.46999565, -0.72544944, 1.109619, -0.10394335, -0.2617772, 0.35479787, 0.09155205, 0.19767109, -0.094660535, 0.15379539, -0.00081614964, -0.69423443, -0.5546942, -0.14945891, -0.65790457, 0.10639665, 0.010356359, 0.20886245, 0.21297407, 0.2050743, -0.22312966, -0.37865162, -0.013912097, 0.32579216, -0.0933437, 0.55283475, -0.16939524, -0.68002987, -0.44911847, 0.1530613, -0.3174376, -0.15164003, -0.12836362, -0.4034174, -0.4149109, -0.4501086, 0.3301296, -0.47592828, 0.6035311, -1.0197315, 0.1364678, -0.2609601, 0.11623812, 0.3626676, 0.02738389, -0.30911452, -0.1265516, -0.16604048, 0.005797453, -0.48548484"
town7_000621.png,"13, 31, 25, 45, 16, 19, 87, 0, 54, 98, 117, 106","-0.37382025, 2.75587, -0.6977687, 0.7612498, 2.8485723, 3.9273286, 1.7607348, -0.8102971, -0.929686, 1.3277476, 0.84183747, 1.465582","-0.46999565, 0.11364317, -0.15588233, -0.375064, 0.35479787, 1.109619, -0.16165099, -0.10394335, -1.0197315, 0.32579216, 0.09155205, 0.10639665"
town7_000633.png,"25, 13, 78, 18, 31, 45, 4, 98, 118, 54, 32, 73, 90, 106, 92, 87, 114, 19, 16, 94, 0, 117, 123, 75, 71","0.30756593, -0.40586597, 0.582037, -0.90799606, 1.5464357, 0.3072306, 1.2105843, 1.5889462, -0.9045787, -1.1135808, 0.012251517, -0.6895909, -0.9598758, 0.4424789, 1.5689033, 1.3594763, 0.098795645, 1.6226313, 0.8379705, -1.7179682, 0.8640775, 0.645681, -1.0663584, 0.7575397, 0.86461234","-0.15588233, -0.46999565, -0.0933437, -0.48548484, 0.11364317, -0.375064, 0.55283475, 0.32579216, -0.37865162, -1.0197315, -0.00081614964, 0.7272418, 0.010356359, 0.10639665, 0.18834338, -0.16165099, 0.15379539, 1.109619, 0.35479787, -0.2617772, -0.10394335, 0.09155205, -0.4034174, 0.6283645, -0.16604048"
